timestamp,source,source_port,destination,destination_port,protocol
1599665137.49759,192.0.0.2,1461,192.0.0.3,36580,TCP
1599665137.497605,192.0.0.2,2638,192.0.0.3,36580,TCP
1599665137.497606,192.0.0.3,36580,192.0.0.2,49175,TCP
1599665137.497641,192.0.0.3,36580,192.0.0.2,8500,TCP
1599665137.497667,192.0.0.2,9100,192.0.0.3,36580,TCP
1599665137.497702,192.0.0.3,36580,192.0.0.2,4006,TCP
1599665137.497703,192.0.0.3,36580,192.0.0.2,4446,TCP
1599665137.49774,192.0.0.2,2909,192.0.0.3,36580,TCP
1599665137.497754,192.0.0.3,36580,192.0.0.2,1026,TCP
1599665137.497787,192.0.0.2,3871,192.0.0.3,36580,TCP
1599665137.497803,192.0.0.3,36580,192.0.0.2,1088,TCP
1599665137.497837,192.0.0.2,1145,192.0.0.3,36580,TCP
1599665137.497853,192.0.0.3,36580,192.0.0.2,9594,TCP
1599665137.497888,192.0.0.2,2998,192.0.0.3,36580,TCP
1599665137.497903,192.0.0.3,36580,192.0.0.2,1065,TCP
1599665137.497936,192.0.0.2,4005,192.0.0.3,36580,TCP
1599665137.497951,192.0.0.3,36580,192.0.0.2,1864,TCP
1599665137.497984,192.0.0.2,992,192.0.0.3,36580,TCP
1599665137.497999,192.0.0.3,36580,192.0.0.2,61900,TCP
1599665137.497999,192.0.0.2,16018,192.0.0.3,36580,TCP
1599665137.498031,192.0.0.2,7625,192.0.0.3,36580,TCP
1599665137.498044,192.0.0.3,36580,192.0.0.2,9999,TCP
1599665137.498091,192.0.0.2,3971,192.0.0.3,36580,TCP
1599665137.498095,192.0.0.3,36580,192.0.0.2,1048,TCP
1599665137.498134,192.0.0.2,2702,192.0.0.3,36580,TCP
1599665137.498139,192.0.0.2,705,192.0.0.3,36580,TCP
1599665137.498152,192.0.0.3,36580,192.0.0.2,1147,TCP
1599665137.498204,192.0.0.2,8500,192.0.0.3,36580,TCP
1599665137.498218,192.0.0.3,36580,192.0.0.2,9418,TCP
1599665137.498258,192.0.0.2,6112,192.0.0.3,36580,TCP
1599665137.498272,192.0.0.3,36580,192.0.0.2,898,TCP
1599665137.498338,192.0.0.2,1026,192.0.0.3,36580,TCP
1599665137.498355,192.0.0.3,36580,192.0.0.2,5087,TCP
1599665137.498384,192.0.0.2,1864,192.0.0.3,36580,TCP
1599665137.498393,192.0.0.2,6123,192.0.0.3,36580,TCP
1599665137.498402,192.0.0.3,36580,192.0.0.2,1174,TCP
1599665137.498406,192.0.0.3,36580,192.0.0.2,18040,TCP
1599665137.498444,192.0.0.2,19315,192.0.0.3,36580,TCP
1599665137.498459,192.0.0.3,36580,192.0.0.2,3071,TCP
1599665137.498492,192.0.0.2,512,192.0.0.3,36580,TCP
1599665137.498496,192.0.0.3,36580,192.0.0.2,1121,TCP
1599665137.498505,192.0.0.3,36580,192.0.0.2,40193,TCP
1599665137.49852,192.0.0.2,64680,192.0.0.3,36580,TCP
1599665137.498531,192.0.0.2,5214,192.0.0.3,36580,TCP
1599665137.498536,192.0.0.3,36580,192.0.0.2,6004,TCP
1599665137.498541,192.0.0.2,1088,192.0.0.3,36580,TCP
1599665137.498544,192.0.0.3,36580,192.0.0.2,41511,TCP
1599665137.498554,192.0.0.3,36580,192.0.0.2,1100,TCP
1599665137.498587,192.0.0.2,9080,192.0.0.3,36580,TCP
1599665137.498593,192.0.0.3,36580,192.0.0.2,5998,TCP
1599665137.498626,192.0.0.2,6006,192.0.0.3,36580,TCP
1599665137.498634,192.0.0.2,2557,192.0.0.3,36580,TCP
1599665137.498641,192.0.0.3,36580,192.0.0.2,4449,TCP
1599665137.498647,192.0.0.3,36580,192.0.0.2,9900,TCP
1599665137.498676,192.0.0.2,1147,192.0.0.3,36580,TCP
1599665137.498692,192.0.0.3,36580,192.0.0.2,6969,TCP
1599665137.498697,192.0.0.3,36580,192.0.0.2,999,TCP
1599665137.49872,192.0.0.2,4006,192.0.0.3,36580,TCP
1599665137.498726,192.0.0.2,35500,192.0.0.3,36580,TCP
1599665137.498733,192.0.0.3,36580,192.0.0.2,9503,TCP
1599665137.498739,192.0.0.3,36580,192.0.0.2,1036,TCP
1599665137.498741,192.0.0.3,36580,192.0.0.2,8002,TCP
1599665137.498763,192.0.0.2,898,192.0.0.3,36580,TCP
1599665137.498781,192.0.0.2,41511,192.0.0.3,36580,TCP
1599665137.498788,192.0.0.3,36580,192.0.0.2,1033,TCP
1599665137.498815,192.0.0.2,16080,192.0.0.3,36580,TCP
1599665137.498861,192.0.0.2,6580,192.0.0.3,36580,TCP
1599665137.498871,192.0.0.2,4449,192.0.0.3,36580,TCP
1599665137.498886,192.0.0.2,9503,192.0.0.3,36580,TCP
1599665137.498899,192.0.0.2,9099,192.0.0.3,36580,TCP
1599665137.498925,192.0.0.2,9999,192.0.0.3,36580,TCP
1599665137.498948,192.0.0.2,50001,192.0.0.3,36580,TCP
1599665137.498952,192.0.0.3,36580,192.0.0.2,514,TCP
1599665137.498962,192.0.0.2,1524,192.0.0.3,36580,TCP
1599665137.499035,192.0.0.3,36580,192.0.0.2,17,TCP
1599665137.499093,192.0.0.2,40193,192.0.0.3,36580,TCP
1599665137.499098,192.0.0.2,8002,192.0.0.3,36580,TCP
1599665137.499111,192.0.0.3,36580,192.0.0.2,1022,TCP
1599665137.499115,192.0.0.3,36580,192.0.0.2,12000,TCP
1599665137.499236,192.0.0.2,6004,192.0.0.3,36580,TCP
1599665137.499276,192.0.0.2,4004,192.0.0.3,36580,TCP
1599665137.499291,192.0.0.3,36580,192.0.0.2,5280,TCP
1599665137.499296,192.0.0.3,36580,192.0.0.2,389,TCP
1599665137.499325,192.0.0.2,49175,192.0.0.3,36580,TCP
1599665137.499342,192.0.0.3,36580,192.0.0.2,56737,TCP
1599665137.499351,192.0.0.3,36580,192.0.0.2,52673,TCP
1599665137.499379,192.0.0.2,1036,192.0.0.3,36580,TCP
1599665137.499387,192.0.0.2,9594,192.0.0.3,36580,TCP
1599665137.499393,192.0.0.3,36580,192.0.0.2,8800,TCP
1599665137.499401,192.0.0.3,36580,192.0.0.2,9011,TCP
1599665137.499428,192.0.0.2,17,192.0.0.3,36580,TCP
1599665137.499443,192.0.0.3,36580,192.0.0.2,1098,TCP
1599665137.499481,192.0.0.3,36580,192.0.0.2,1078,TCP
1599665137.49959,192.0.0.2,2004,192.0.0.3,36580,TCP
1599665137.499642,192.0.0.3,36580,192.0.0.2,2605,TCP
1599665137.499679,192.0.0.3,36580,192.0.0.2,4443,TCP
1599665137.499685,192.0.0.2,4446,192.0.0.3,36580,TCP
1599665137.499698,192.0.0.2,18040,192.0.0.3,36580,TCP
1599665137.499698,192.0.0.2,1065,192.0.0.3,36580,TCP
1599665137.4997,192.0.0.2,61900,192.0.0.3,36580,TCP
1599665137.499701,192.0.0.2,1048,192.0.0.3,36580,TCP
1599665137.499702,192.0.0.2,9418,192.0.0.3,36580,TCP
1599665137.499703,192.0.0.2,5087,192.0.0.3,36580,TCP
1599665137.499704,192.0.0.2,3071,192.0.0.3,36580,TCP
1599665137.499705,192.0.0.2,1174,192.0.0.3,36580,TCP
1599665137.499705,192.0.0.2,5998,192.0.0.3,36580,TCP
1599665137.499706,192.0.0.2,9900,192.0.0.3,36580,TCP
1599665137.499707,192.0.0.2,6969,192.0.0.3,36580,TCP
1599665137.499708,192.0.0.2,999,192.0.0.3,36580,TCP
1599665137.499709,192.0.0.2,1033,192.0.0.3,36580,TCP
1599665137.499711,192.0.0.2,1022,192.0.0.3,36580,TCP
1599665137.499711,192.0.0.2,9011,192.0.0.3,36580,TCP
1599665137.499712,192.0.0.2,2605,192.0.0.3,36580,TCP
1599665137.499716,192.0.0.3,36580,192.0.0.2,19283,TCP
1599665137.499748,192.0.0.2,12000,192.0.0.3,36580,TCP
1599665137.499761,192.0.0.2,389,192.0.0.3,36580,TCP
1599665137.499762,192.0.0.2,8800,192.0.0.3,36580,TCP
1599665137.499763,192.0.0.2,19283,192.0.0.3,36580,TCP
1599665137.499768,192.0.0.3,36580,192.0.0.2,6689,TCP
1599665137.499754,192.0.0.3,36580,192.0.0.2,5101,TCP
1599665137.499802,192.0.0.2,514,192.0.0.3,36580,TCP
1599665137.499814,192.0.0.2,56737,192.0.0.3,36580,TCP
1599665137.499816,192.0.0.2,1098,192.0.0.3,36580,TCP
1599665137.499818,192.0.0.2,6689,192.0.0.3,36580,TCP
1599665137.499822,192.0.0.3,36580,192.0.0.2,800,TCP
1599665137.499853,192.0.0.2,1121,192.0.0.3,36580,TCP
1599665137.49992,192.0.0.2,1100,192.0.0.3,36580,TCP
1599665137.499937,192.0.0.2,5280,192.0.0.3,36580,TCP
1599665137.499939,192.0.0.2,52673,192.0.0.3,36580,TCP
1599665137.499941,192.0.0.2,1078,192.0.0.3,36580,TCP
1599665137.499942,192.0.0.2,800,192.0.0.3,36580,TCP
1599665137.499949,192.0.0.3,36580,192.0.0.2,6567,TCP
1599665137.49998,192.0.0.2,6567,192.0.0.3,36580,TCP
1599665137.499992,192.0.0.3,36580,192.0.0.2,5730,TCP
1599665137.500024,192.0.0.2,5730,192.0.0.3,36580,TCP
1599665137.500039,192.0.0.3,36580,192.0.0.2,3703,TCP
1599665137.50009,192.0.0.2,3703,192.0.0.3,36580,TCP
1599665137.500106,192.0.0.3,36580,192.0.0.2,1718,TCP
1599665137.50014,192.0.0.2,1718,192.0.0.3,36580,TCP
1599665137.50015,192.0.0.2,4443,192.0.0.3,36580,TCP
1599665137.500155,192.0.0.3,36580,192.0.0.2,9415,TCP
1599665137.500161,192.0.0.3,36580,192.0.0.2,3920,TCP
1599665137.500162,192.0.0.2,5101,192.0.0.3,36580,TCP
1599665137.500167,192.0.0.3,36580,192.0.0.2,42,TCP
1599665137.500189,192.0.0.2,9415,192.0.0.3,36580,TCP
1599665137.500191,192.0.0.2,3920,192.0.0.3,36580,TCP
1599665137.500193,192.0.0.3,36580,192.0.0.2,2047,TCP
1599665137.500203,192.0.0.3,36580,192.0.0.2,2003,TCP
1599665137.500208,192.0.0.2,42,192.0.0.3,36580,TCP
1599665137.500213,192.0.0.3,36580,192.0.0.2,50300,TCP
1599665137.500224,192.0.0.2,2047,192.0.0.3,36580,TCP
1599665137.500228,192.0.0.3,36580,192.0.0.2,1700,TCP
1599665137.500236,192.0.0.2,2003,192.0.0.3,36580,TCP
1599665137.500241,192.0.0.3,36580,192.0.0.2,3300,TCP
1599665137.500245,192.0.0.2,50300,192.0.0.3,36580,TCP
1599665137.50025,192.0.0.3,36580,192.0.0.2,2022,TCP
1599665137.500257,192.0.0.2,1700,192.0.0.3,36580,TCP
1599665137.500262,192.0.0.3,36580,192.0.0.2,54328,TCP
1599665137.500269,192.0.0.2,2022,192.0.0.3,36580,TCP
1599665137.500278,192.0.0.2,3300,192.0.0.3,36580,TCP
1599665137.500282,192.0.0.3,36580,192.0.0.2,8022,TCP
1599665137.500291,192.0.0.3,36580,192.0.0.2,5431,TCP
1599665137.500299,192.0.0.2,54328,192.0.0.3,36580,TCP
1599665137.500303,192.0.0.3,36580,192.0.0.2,3370,TCP
1599665137.500317,192.0.0.2,8022,192.0.0.3,36580,TCP
1599665137.500327,192.0.0.3,36580,192.0.0.2,4567,TCP
1599665137.500331,192.0.0.2,5431,192.0.0.3,36580,TCP
1599665137.500335,192.0.0.3,36580,192.0.0.2,42510,TCP
1599665137.500336,192.0.0.3,36580,192.0.0.2,2809,TCP
1599665137.500359,192.0.0.2,4567,192.0.0.3,36580,TCP
1599665137.500367,192.0.0.2,42510,192.0.0.3,36580,TCP
1599665137.500371,192.0.0.2,3370,192.0.0.3,36580,TCP
1599665137.500377,192.0.0.3,36580,192.0.0.2,636,TCP
1599665137.500384,192.0.0.3,36580,192.0.0.2,5666,TCP
1599665137.500388,192.0.0.3,36580,192.0.0.2,10001,TCP
1599665137.500413,192.0.0.2,636,192.0.0.3,36580,TCP
1599665137.500421,192.0.0.2,2809,192.0.0.3,36580,TCP
1599665137.500425,192.0.0.2,5666,192.0.0.3,36580,TCP
1599665137.500427,192.0.0.3,36580,192.0.0.2,1494,TCP
1599665137.50043,192.0.0.3,36580,192.0.0.2,3390,TCP
1599665137.500434,192.0.0.3,36580,192.0.0.2,7025,TCP
1599665137.500458,192.0.0.2,3390,192.0.0.3,36580,TCP
1599665137.500466,192.0.0.2,1494,192.0.0.3,36580,TCP
1599665137.500472,192.0.0.2,7025,192.0.0.3,36580,TCP
1599665137.500474,192.0.0.3,36580,192.0.0.2,5050,TCP
1599665137.500476,192.0.0.3,36580,192.0.0.2,9111,TCP
1599665137.500479,192.0.0.3,36580,192.0.0.2,1073,TCP
1599665137.500504,192.0.0.2,5050,192.0.0.3,36580,TCP
1599665137.500512,192.0.0.2,10001,192.0.0.3,36580,TCP
1599665137.500515,192.0.0.2,1073,192.0.0.3,36580,TCP
1599665137.50052,192.0.0.3,36580,192.0.0.2,1085,TCP
1599665137.500525,192.0.0.3,36580,192.0.0.2,2875,TCP
1599665137.500529,192.0.0.3,36580,192.0.0.2,543,TCP
1599665137.500547,192.0.0.2,1085,192.0.0.3,36580,TCP
1599665137.500557,192.0.0.3,36580,192.0.0.2,2034,TCP
1599665137.500558,192.0.0.2,2875,192.0.0.3,36580,TCP
1599665137.500564,192.0.0.2,543,192.0.0.3,36580,TCP
1599665137.500565,192.0.0.3,36580,192.0.0.2,2161,TCP
1599665137.500578,192.0.0.3,36580,192.0.0.2,1666,TCP
1599665137.50058,192.0.0.2,2034,192.0.0.3,36580,TCP
1599665137.500584,192.0.0.3,36580,192.0.0.2,3580,TCP
1599665137.500595,192.0.0.2,2161,192.0.0.3,36580,TCP
1599665137.500608,192.0.0.2,3580,192.0.0.3,36580,TCP
1599665137.500611,192.0.0.2,1666,192.0.0.3,36580,TCP
1599665137.500611,192.0.0.3,36580,192.0.0.2,1443,TCP
1599665137.500615,192.0.0.3,36580,192.0.0.2,6547,TCP
1599665137.500643,192.0.0.2,6547,192.0.0.3,36580,TCP
1599665137.500648,192.0.0.2,9111,192.0.0.3,36580,TCP
1599665137.500653,192.0.0.3,36580,192.0.0.2,3324,TCP
1599665137.500658,192.0.0.3,36580,192.0.0.2,1296,TCP
1599665137.500663,192.0.0.3,36580,192.0.0.2,2608,TCP
1599665137.500688,192.0.0.2,3324,192.0.0.3,36580,TCP
1599665137.500692,192.0.0.2,1296,192.0.0.3,36580,TCP
1599665137.500702,192.0.0.3,36580,192.0.0.2,10215,TCP
1599665137.500703,192.0.0.3,36580,192.0.0.2,6901,TCP
1599665137.500705,192.0.0.2,2608,192.0.0.3,36580,TCP
1599665137.500709,192.0.0.3,36580,192.0.0.2,1183,TCP
1599665137.500731,192.0.0.2,10215,192.0.0.3,36580,TCP
1599665137.500737,192.0.0.2,6901,192.0.0.3,36580,TCP
1599665137.500745,192.0.0.3,36580,192.0.0.2,3351,TCP
1599665137.500746,192.0.0.3,36580,192.0.0.2,3017,TCP
1599665137.500748,192.0.0.2,1183,192.0.0.3,36580,TCP
1599665137.500752,192.0.0.3,36580,192.0.0.2,5815,TCP
1599665137.500773,192.0.0.2,3351,192.0.0.3,36580,TCP
1599665137.500777,192.0.0.2,5815,192.0.0.3,36580,TCP
1599665137.500787,192.0.0.2,3017,192.0.0.3,36580,TCP
1599665137.50079,192.0.0.3,36580,192.0.0.2,3546,TCP
1599665137.500791,192.0.0.3,36580,192.0.0.2,1141,TCP
1599665137.500802,192.0.0.3,36580,192.0.0.2,1216,TCP
1599665137.50082,192.0.0.2,1443,192.0.0.3,36580,TCP
1599665137.500826,192.0.0.2,3546,192.0.0.3,36580,TCP
1599665137.500831,192.0.0.3,36580,192.0.0.2,12345,TCP
1599665137.500837,192.0.0.2,1216,192.0.0.3,36580,TCP
1599665137.500839,192.0.0.3,36580,192.0.0.2,7402,TCP
1599665137.500842,192.0.0.3,36580,192.0.0.2,5405,TCP
1599665137.500861,192.0.0.2,1141,192.0.0.3,36580,TCP
1599665137.500869,192.0.0.2,7402,192.0.0.3,36580,TCP
1599665137.500874,192.0.0.3,36580,192.0.0.2,1027,TCP
1599665137.500883,192.0.0.3,36580,192.0.0.2,3914,TCP
1599665137.500904,192.0.0.2,12345,192.0.0.3,36580,TCP
1599665137.500916,192.0.0.3,36580,192.0.0.2,1119,TCP
1599665137.500919,192.0.0.2,3914,192.0.0.3,36580,TCP
1599665137.500933,192.0.0.3,36580,192.0.0.2,8383,TCP
1599665137.500949,192.0.0.2,1119,192.0.0.3,36580,TCP
1599665137.500963,192.0.0.3,36580,192.0.0.2,1084,TCP
1599665137.50097,192.0.0.2,8383,192.0.0.3,36580,TCP
1599665137.500982,192.0.0.3,36580,192.0.0.2,1037,TCP
1599665137.500996,192.0.0.2,1027,192.0.0.3,36580,TCP
1599665137.50101,192.0.0.3,36580,192.0.0.2,8994,TCP
1599665137.501018,192.0.0.2,1084,192.0.0.3,36580,TCP
1599665137.501023,192.0.0.3,36580,192.0.0.2,6129,TCP
1599665137.501056,192.0.0.2,8994,192.0.0.3,36580,TCP
1599665137.501065,192.0.0.2,6129,192.0.0.3,36580,TCP
1599665137.501067,192.0.0.3,36580,192.0.0.2,5100,TCP
1599665137.501078,192.0.0.3,36580,192.0.0.2,2718,TCP
1599665137.501093,192.0.0.2,5100,192.0.0.3,36580,TCP
1599665137.501102,192.0.0.3,36580,192.0.0.2,1052,TCP
1599665137.501115,192.0.0.2,1037,192.0.0.3,36580,TCP
1599665137.501125,192.0.0.2,1052,192.0.0.3,36580,TCP
1599665137.501134,192.0.0.3,36580,192.0.0.2,8081,TCP
1599665137.501141,192.0.0.2,2718,192.0.0.3,36580,TCP
1599665137.501155,192.0.0.2,8081,192.0.0.3,36580,TCP
1599665137.501165,192.0.0.3,36580,192.0.0.2,8009,TCP
1599665137.501187,192.0.0.2,8009,192.0.0.3,36580,TCP
1599665137.501189,192.0.0.2,5405,192.0.0.3,36580,TCP
1599665137.501197,192.0.0.3,36580,192.0.0.2,1164,TCP
1599665137.501202,192.0.0.3,36580,192.0.0.2,465,TCP
1599665137.501221,192.0.0.2,1164,192.0.0.3,36580,TCP
1599665137.501231,192.0.0.3,36580,192.0.0.2,5999,TCP
1599665137.501239,192.0.0.2,465,192.0.0.3,36580,TCP
1599665137.501244,192.0.0.3,36580,192.0.0.2,179,TCP
1599665137.501253,192.0.0.2,5999,192.0.0.3,36580,TCP
1599665137.501255,192.0.0.3,36580,192.0.0.2,1137,TCP
1599665137.501262,192.0.0.3,36580,192.0.0.2,416,TCP
1599665137.501274,192.0.0.2,179,192.0.0.3,36580,TCP
1599665137.501279,192.0.0.3,36580,192.0.0.2,2005,TCP
1599665137.501283,192.0.0.2,416,192.0.0.3,36580,TCP
1599665137.501291,192.0.0.3,36580,192.0.0.2,8100,TCP
1599665137.501297,192.0.0.2,1137,192.0.0.3,36580,TCP
1599665137.501305,192.0.0.2,2005,192.0.0.3,36580,TCP
1599665137.501313,192.0.0.2,8100,192.0.0.3,36580,TCP
1599665137.501314,192.0.0.3,36580,192.0.0.2,2007,TCP
1599665137.501316,192.0.0.3,36580,192.0.0.2,648,TCP
1599665137.501321,192.0.0.3,36580,192.0.0.2,259,TCP
1599665137.501335,192.0.0.2,648,192.0.0.3,36580,TCP
1599665137.501346,192.0.0.3,36580,192.0.0.2,32769,TCP
1599665137.501347,192.0.0.2,2007,192.0.0.3,36580,TCP
1599665137.501359,192.0.0.2,259,192.0.0.3,36580,TCP
1599665137.501359,192.0.0.3,36580,192.0.0.2,5000,TCP
1599665137.501366,192.0.0.3,36580,192.0.0.2,843,TCP
1599665137.501367,192.0.0.2,32769,192.0.0.3,36580,TCP
1599665137.501376,192.0.0.3,36580,192.0.0.2,1002,TCP
1599665137.501401,192.0.0.2,843,192.0.0.3,36580,TCP
1599665137.501406,192.0.0.2,1002,192.0.0.3,36580,TCP
1599665137.501411,192.0.0.3,36580,192.0.0.2,1079,TCP
1599665137.501414,192.0.0.3,36580,192.0.0.2,44176,TCP
1599665137.501419,192.0.0.2,5000,192.0.0.3,36580,TCP
1599665137.501438,192.0.0.3,36580,192.0.0.2,1277,TCP
1599665137.501442,192.0.0.2,1079,192.0.0.3,36580,TCP
1599665137.501445,192.0.0.2,44176,192.0.0.3,36580,TCP
1599665137.501457,192.0.0.3,36580,192.0.0.2,32768,TCP
1599665137.50146,192.0.0.3,36580,192.0.0.2,3690,TCP
1599665137.50147,192.0.0.2,1277,192.0.0.3,36580,TCP
1599665137.501483,192.0.0.3,36580,192.0.0.2,18101,TCP
1599665137.501493,192.0.0.2,32768,192.0.0.3,36580,TCP
1599665137.501495,192.0.0.2,3690,192.0.0.3,36580,TCP
1599665137.501508,192.0.0.3,36580,192.0.0.2,1047,TCP
1599665137.501511,192.0.0.2,18101,192.0.0.3,36580,TCP
1599665137.501513,192.0.0.3,36580,192.0.0.2,49176,TCP
1599665137.501525,192.0.0.3,36580,192.0.0.2,911,TCP
1599665137.501542,192.0.0.2,1047,192.0.0.3,36580,TCP
1599665137.501546,192.0.0.2,49176,192.0.0.3,36580,TCP
1599665137.501557,192.0.0.3,36580,192.0.0.2,19780,TCP
1599665137.501561,192.0.0.2,911,192.0.0.3,36580,TCP
1599665137.501562,192.0.0.3,36580,192.0.0.2,2038,TCP
1599665137.501566,192.0.0.3,36580,192.0.0.2,4343,TCP
1599665137.501592,192.0.0.2,19780,192.0.0.3,36580,TCP
1599665137.501597,192.0.0.2,4343,192.0.0.3,36580,TCP
1599665137.501599,192.0.0.3,36580,192.0.0.2,50002,TCP
1599665137.501605,192.0.0.2,2038,192.0.0.3,36580,TCP
1599665137.50161,192.0.0.3,36580,192.0.0.2,51493,TCP
1599665137.501612,192.0.0.3,36580,192.0.0.2,2381,TCP
1599665137.50163,192.0.0.2,50002,192.0.0.3,36580,TCP
1599665137.501645,192.0.0.2,51493,192.0.0.3,36580,TCP
1599665137.501646,192.0.0.2,2381,192.0.0.3,36580,TCP
1599665137.501646,192.0.0.3,36580,192.0.0.2,20000,TCP
1599665137.50165,192.0.0.3,36580,192.0.0.2,6001,TCP
1599665137.501659,192.0.0.3,36580,192.0.0.2,749,TCP
1599665137.501685,192.0.0.2,20000,192.0.0.3,36580,TCP
1599665137.501694,192.0.0.2,749,192.0.0.3,36580,TCP
1599665137.5017,192.0.0.3,36580,192.0.0.2,5963,TCP
1599665137.501707,192.0.0.3,36580,192.0.0.2,12265,TCP
1599665137.501735,192.0.0.2,5963,192.0.0.3,36580,TCP
1599665137.501744,192.0.0.3,36580,192.0.0.2,2106,TCP
1599665137.501747,192.0.0.2,12265,192.0.0.3,36580,TCP
1599665137.501752,192.0.0.3,36580,192.0.0.2,3737,TCP
1599665137.501771,192.0.0.2,2106,192.0.0.3,36580,TCP
1599665137.501786,192.0.0.3,36580,192.0.0.2,3801,TCP
1599665137.501787,192.0.0.2,3737,192.0.0.3,36580,TCP
1599665137.501803,192.0.0.3,36580,192.0.0.2,1030,TCP
1599665137.501819,192.0.0.2,3801,192.0.0.3,36580,TCP
1599665137.501824,192.0.0.3,36580,192.0.0.2,981,TCP
1599665137.501832,192.0.0.2,6001,192.0.0.3,36580,TCP
1599665137.501838,192.0.0.2,1030,192.0.0.3,36580,TCP
1599665137.501838,192.0.0.3,36580,192.0.0.2,9502,TCP
1599665137.501852,192.0.0.3,36580,192.0.0.2,30,TCP
1599665137.501859,192.0.0.2,981,192.0.0.3,36580,TCP
1599665137.501875,192.0.0.3,36580,192.0.0.2,7100,TCP
1599665137.501883,192.0.0.2,30,192.0.0.3,36580,TCP
1599665137.501897,192.0.0.2,9502,192.0.0.3,36580,TCP
1599665137.501899,192.0.0.3,36580,192.0.0.2,5811,TCP
1599665137.501907,192.0.0.2,7100,192.0.0.3,36580,TCP
1599665137.501931,192.0.0.2,5811,192.0.0.3,36580,TCP
1599665137.501946,192.0.0.3,36580,192.0.0.2,7007,TCP
1599665137.501967,192.0.0.3,36580,192.0.0.2,6669,TCP
1599665137.501971,192.0.0.3,36580,192.0.0.2,3322,TCP
1599665137.501978,192.0.0.2,7007,192.0.0.3,36580,TCP
1599665137.501989,192.0.0.3,36580,192.0.0.2,2492,TCP
1599665137.501995,192.0.0.2,6669,192.0.0.3,36580,TCP
1599665137.502,192.0.0.3,36580,192.0.0.2,5907,TCP
1599665137.502006,192.0.0.2,3322,192.0.0.3,36580,TCP
1599665137.502019,192.0.0.2,2492,192.0.0.3,36580,TCP
1599665137.502024,192.0.0.2,5907,192.0.0.3,36580,TCP
1599665137.502024,192.0.0.3,36580,192.0.0.2,3527,TCP
1599665137.502027,192.0.0.3,36580,192.0.0.2,625,TCP
1599665137.502074,192.0.0.2,3527,192.0.0.3,36580,TCP
1599665137.502075,192.0.0.2,625,192.0.0.3,36580,TCP
1599665137.502087,192.0.0.3,36580,192.0.0.2,3493,TCP
1599665137.502092,192.0.0.3,36580,192.0.0.2,5877,TCP
1599665137.502122,192.0.0.2,3493,192.0.0.3,36580,TCP
1599665137.502126,192.0.0.2,5877,192.0.0.3,36580,TCP
1599665137.502136,192.0.0.3,36580,192.0.0.2,15004,TCP
1599665137.502141,192.0.0.3,36580,192.0.0.2,990,TCP
1599665137.502164,192.0.0.3,36580,192.0.0.2,3,TCP
1599665137.50217,192.0.0.2,15004,192.0.0.3,36580,TCP
1599665137.502177,192.0.0.2,990,192.0.0.3,36580,TCP
1599665137.502185,192.0.0.3,36580,192.0.0.2,49159,TCP
1599665137.502191,192.0.0.3,36580,192.0.0.2,1108,TCP
1599665137.502199,192.0.0.2,3,192.0.0.3,36580,TCP
1599665137.502218,192.0.0.2,49159,192.0.0.3,36580,TCP
1599665137.502225,192.0.0.2,1108,192.0.0.3,36580,TCP
1599665137.502233,192.0.0.3,36580,192.0.0.2,5002,TCP
1599665137.502238,192.0.0.3,36580,192.0.0.2,417,TCP
1599665137.502266,192.0.0.2,5002,192.0.0.3,36580,TCP
1599665137.502272,192.0.0.3,36580,192.0.0.2,8192,TCP
1599665137.502273,192.0.0.3,36580,192.0.0.2,1126,TCP
1599665137.502277,192.0.0.2,417,192.0.0.3,36580,TCP
1599665137.502282,192.0.0.3,36580,192.0.0.2,1187,TCP
1599665137.502298,192.0.0.2,8192,192.0.0.3,36580,TCP
1599665137.502307,192.0.0.2,1126,192.0.0.3,36580,TCP
1599665137.502315,192.0.0.2,1187,192.0.0.3,36580,TCP
1599665137.502316,192.0.0.3,36580,192.0.0.2,52869,TCP
1599665137.502334,192.0.0.3,36580,192.0.0.2,13783,TCP
1599665137.502351,192.0.0.2,52869,192.0.0.3,36580,TCP
1599665137.502365,192.0.0.3,36580,192.0.0.2,9898,TCP
1599665137.50237,192.0.0.2,13783,192.0.0.3,36580,TCP
1599665137.502385,192.0.0.3,36580,192.0.0.2,2170,TCP
1599665137.502396,192.0.0.2,9898,192.0.0.3,36580,TCP
1599665137.50241,192.0.0.3,36580,192.0.0.2,3766,TCP
1599665137.502423,192.0.0.2,2170,192.0.0.3,36580,TCP
1599665137.50244,192.0.0.3,36580,192.0.0.2,3986,TCP
1599665137.502445,192.0.0.2,3766,192.0.0.3,36580,TCP
1599665137.502458,192.0.0.3,36580,192.0.0.2,6668,TCP
1599665137.502473,192.0.0.2,3986,192.0.0.3,36580,TCP
1599665137.502489,192.0.0.3,36580,192.0.0.2,15742,TCP
1599665137.502493,192.0.0.2,6668,192.0.0.3,36580,TCP
1599665137.502498,192.0.0.3,36580,192.0.0.2,1058,TCP
1599665137.502523,192.0.0.2,15742,192.0.0.3,36580,TCP
1599665137.50253,192.0.0.2,1058,192.0.0.3,36580,TCP
1599665137.502538,192.0.0.3,36580,192.0.0.2,7627,TCP
1599665137.502543,192.0.0.3,36580,192.0.0.2,2040,TCP
1599665137.502574,192.0.0.2,7627,192.0.0.3,36580,TCP
